Order_ID,Order_Date,Product_ID,Model_Name,Unit_Price,Cost_Price,Quantity_Sold,Total_Sales,Total_Cost,Profit,Customer_ID,Customer_Age_Group,Customer_Gender,State,City,Customer_Rating,Return_Status,Return_Reason,Sales_Channel
ORD300177,2023-01-15,P001,vector,1000,600,1,1000,600,400,CUST35101,26-35,Male,Tamil Nadu,Madurai,4,Not Returned,,Amazon
ORD300178,2023-01-15,P010,The Icon,12000,7200,2,24000,14400,9600,CUST90405,36-50,Male,Gujarat,Ahmedabad,1,Not Returned,,Flipkart
ORD300179,2023-01-15,P004,clarity,3000,1800,1,3000,1800,1200,CUST40704,36-50,Male,Tamil Nadu,Coimbatore,3,Returned,Item Doesn't Fit,Flipkart
ORD300180,2023-01-15,P010,The Icon,12000,7200,1,12000,7200,4800,CUST57579,18-25,Female,Haryana,Karnal,4,Not Returned,,Myntra
ORD300181,2023-01-16,P010,The Icon,12000,7200,1,12000,7200,4800,CUST46799,26-35,Male,Haryana,Gurgaon,4,Not Returned,,Own Website
ORD300182,2023-01-16,P006,Zenith,5000,3000,1,5000,3000,2000,CUST89433,36-50,Male,Karnataka,Hubli,4,Not Returned,,Flipkart
ORD300183,2023-01-16,P010,The Icon,12000,7200,1,12000,7200,4800,CUST10935,36-50,Male,Haryana,Faridabad,5,Not Returned,,Myntra
ORD300184,2023-01-16,P009,Imperial,9000,5400,1,9000,5400,3600,CUST93681,36-50,Female,Andhra Pradesh,Visakhapatnam,4,Not Returned,,Flipkart
ORD300185,2023-01-16,P008,Tribute,7000,4200,1,7000,4200,2800,CUST46352,26-35,Male,Tamil Nadu,Chennai,4,Returned,Color Mismatch,Flipkart
ORD300186,2023-01-16,P003,Greenwich,2000,1200,1,2000,1200,800,CUST75578,18-25,Male,Uttar Pradesh,Noida,4,Not Returned,,Flipkart
ORD300187,2023-01-16,P006,Zenith,5000,3000,1,5000,3000,2000,CUST32344,26-35,Male,Delhi,Delhi,4,Not Returned,,Amazon
ORD300188,2023-01-16,P003,Greenwich,2000,1200,1,2000,1200,800,CUST35397,36-50,Female,Gujarat,Bhavnagar,4,Not Returned,,Myntra
ORD300189,2023-01-16,P010,The Icon,12000,7200,1,12000,7200,4800,CUST87091,36-50,Male,West Bengal,Kolkata,3,Returned,Poor Quality,Own Website
ORD300190,2023-01-17,P001,vector,1000,600,2,2000,1200,800,CUST18526,26-35,Male,Telangana,Warangal,4,Not Returned,,Amazon
ORD300191,2023-01-17,P008,Tribute,7000,4200,1,7000,4200,2800,CUST44029,26-35,Male,Rajasthan,Jodhpur,4,Not Returned,,Amazon
ORD300192,2023-01-17,P002,Kinetic,1500,900,1,1500,900,600,CUST39879,18-25,Male,Rajasthan,Bikaner,3,Not Returned,,Amazon
ORD300193,2023-01-17,P010,The Icon,12000,7200,1,12000,7200,4800,CUST45956,26-35,Female,Maharashtra,Thane,5,Not Returned,,Flipkart
ORD300194,2023-01-17,P008,Tribute,7000,4200,2,14000,8400,5600,CUST98864,26-35,Female,Gujarat,Surat,4,Not Returned,,Own Website
ORD300195,2023-01-17,P003,Greenwich,2000,1200,1,2000,1200,800,CUST98832,26-35,Female,Kerala,Kochi,5,Not Returned,,Amazon
ORD300196,2023-01-17,P006,Zenith,5000,3000,1,5000,3000,2000,CUST90538,36-50,Male,Rajasthan,Bikaner,4,Not Returned,,Amazon
ORD300197,2023-01-17,P001,vector,1000,600,1,1000,600,400,CUST99218,26-35,Male,Uttar Pradesh,Agra,4,Not Returned,,Flipkart
ORD300198,2023-01-17,P010,The Icon,12000,7200,1,12000,7200,4800,CUST69497,36-50,Female,Karnataka,Belgaum,4,Not Returned,,Own Website
ORD300199,2023-01-17,P001,vector,1000,600,1,1000,600,400,CUST65982,18-25,Male,Tamil Nadu,Chennai,5,Not Returned,,Own Website
ORD300200,2023-01-17,P002,Kinetic,1500,900,1,1500,900,600,CUST52336,26-35,Male,Maharashtra,Mumbai,4,Not Returned,,Myntra
ORD300201,2023-01-17,P002,Kinetic,1500,900,1,1500,900,600,CUST63330,26-35,Male,Delhi,Delhi,5,Not Returned,,Flipkart
ORD300202,2023-01-17,P010,The Icon,12000,7200,1,12000,7200,4800,CUST25953,18-25,Male,Telangana,Karimnagar,4,Not Returned,,Own Website
ORD300203,2023-01-17,P002,Kinetic,1500,900,1,1500,900,600,CUST71156,26-35,Female,Maharashtra,Thane,4,Not Returned,,Amazon
ORD300204,2023-01-17,P006,Zenith,5000,3000,1,5000,3000,2000,CUST57378,18-25,Other,Karnataka,Hubli,5,Not Returned,,Own Website
ORD300205,2023-01-17,P005,Elegance,4000,2400,2,8000,4800,3200,CUST15697,36-50,Male,Maharashtra,Thane,4,Not Returned,,Myntra
ORD300206,2023-01-18,P008,Tribute,7000,4200,1,7000,4200,2800,CUST46429,26-35,Male,Tamil Nadu,Chennai,2,Returned,Did Not Like,Own Website
ORD300207,2023-01-18,P005,Elegance,4000,2400,1,4000,2400,1600,CUST79784,26-35,Female,Gujarat,Rajkot,4,Not Returned,,Flipkart
ORD300208,2023-01-18,P010,The Icon,12000,7200,2,24000,14400,9600,CUST51450,36-50,Male,Maharashtra,Nashik,4,Not Returned,,Own Website
ORD300209,2023-01-18,P009,Imperial,9000,5400,2,18000,10800,7200,CUST61361,26-35,Male,Maharashtra,Mumbai,5,Not Returned,,Flipkart
ORD300210,2023-01-18,P003,Greenwich,2000,1200,3,6000,3600,2400,CUST53870,36-50,Female,Maharashtra,Pune,4,Not Returned,,Flipkart
ORD300211,2023-01-18,P006,Zenith,5000,3000,1,5000,3000,2000,CUST84949,18-25,Male,Karnataka,Bengaluru,3,Not Returned,,Amazon
ORD300212,2023-01-18,P001,vector,1000,600,1,1000,600,400,CUST39573,26-35,Male,Punjab,Amritsar,5,Not Returned,,Flipkart
ORD300213,2023-01-18,P004,clarity,3000,1800,1,3000,1800,1200,CUST19757,36-50,Male,Gujarat,Rajkot,4,Not Returned,,Amazon
ORD300214,2023-01-19,P008,Tribute,7000,4200,1,7000,4200,2800,CUST35805,36-50,Other,Maharashtra,Pune,2,Not Returned,,Amazon
ORD300215,2023-01-19,P002,Kinetic,1500,900,1,1500,900,600,CUST53152,18-25,Male,West Bengal,Howrah,4,Not Returned,,Own Website
ORD300216,2023-01-19,P008,Tribute,7000,4200,1,7000,4200,2800,CUST18237,26-35,Male,Delhi,Delhi,4,Not Returned,,Own Website
ORD300217,2023-01-19,P004,clarity,3000,1800,1,3000,1800,1200,CUST13653,36-50,Female,Kerala,Kochi,4,Not Returned,,Amazon
ORD300218,2023-01-19,P004,clarity,3000,1800,1,3000,1800,1200,CUST13148,18-25,Male,Rajasthan,Kota,1,Returned,Other,Amazon
ORD300219,2023-01-19,P001,vector,1000,600,1,1000,600,400,CUST42821,26-35,Male,Punjab,Jalandhar,5,Not Returned,,Flipkart
ORD300220,2023-01-19,P004,clarity,3000,1800,2,6000,3600,2400,CUST24134,26-35,Female,Uttar Pradesh,Kanpur,3,Not Returned,,Flipkart
ORD300221,2023-01-19,P003,Greenwich,2000,1200,1,2000,1200,800,CUST41242,50+,Female,Bihar,Muzaffarpur,4,Not Returned,,Amazon
ORD300222,2023-01-20,P006,Zenith,5000,3000,1,5000,3000,2000,CUST17134,50+,Male,Maharashtra,Nagpur,4,Not Returned,,Flipkart
ORD300223,2023-01-20,P006,Zenith,5000,3000,2,10000,6000,4000,CUST78114,26-35,Male,Maharashtra,Nagpur,4,Not Returned,,Myntra
ORD300224,2023-01-20,P005,Elegance,4000,2400,1,4000,2400,1600,CUST88638,18-25,Male,Rajasthan,Jaipur,2,Returned,Did Not Like,Amazon
ORD300225,2023-01-20,P010,The Icon,12000,7200,1,12000,7200,4800,CUST67478,36-50,Female,Karnataka,Belgaum,4,Not Returned,,Amazon
ORD300226,2023-01-20,P002,Kinetic,1500,900,1,1500,900,600,CUST91965,18-25,Male,Tamil Nadu,Chennai,4,Not Returned,,Own Website
ORD300227,2023-01-20,P003,Greenwich,2000,1200,1,2000,1200,800,CUST85882,18-25,Male,Uttar Pradesh,Varanasi,4,Not Returned,,Myntra
ORD300228,2023-01-20,P006,Zenith,5000,3000,1,5000,3000,2000,CUST21211,26-35,Other,Andhra Pradesh,Vijayawada,2,Not Returned,,Flipkart
ORD300229,2023-01-20,P005,Elegance,4000,2400,1,4000,2400,1600,CUST14370,26-35,Female,Maharashtra,Mumbai,5,Not Returned,,Amazon
ORD300230,2023-01-20,P003,Greenwich,2000,1200,1,2000,1200,800,CUST51062,26-35,Male,Madhya Pradesh,Jabalpur,4,Not Returned,,Amazon
ORD300231,2023-01-20,P009,Imperial,9000,5400,1,9000,5400,3600,CUST26716,36-50,Female,Haryana,Gurgaon,4,Not Returned,,Amazon
ORD300232,2023-01-20,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST67923,36-50,Male,Andhra Pradesh,Vijayawada,5,Not Returned,,Flipkart
ORD300233,2023-01-20,P010,The Icon,12000,7200,2,24000,14400,9600,CUST90050,36-50,Female,Maharashtra,Nagpur,2,Returned,Defective,Amazon
ORD300234,2023-01-20,P005,Elegance,4000,2400,2,8000,4800,3200,CUST18623,26-35,Male,Gujarat,Rajkot,5,Not Returned,,Flipkart
ORD300235,2023-01-20,P006,Zenith,5000,3000,2,10000,6000,4000,CUST98809,26-35,Male,Uttar Pradesh,Lucknow,4,Not Returned,,Amazon
ORD300236,2023-01-20,P007,Eclipse,6000,3600,3,18000,10800,7200,CUST83303,26-35,Male,Andhra Pradesh,Vijayawada,3,Not Returned,,Myntra
ORD300237,2023-01-20,P006,Zenith,5000,3000,1,5000,3000,2000,CUST48655,18-25,Female,Delhi,New Delhi,4,Not Returned,,Amazon
ORD300238,2023-01-20,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST62649,18-25,Male,Tamil Nadu,Tiruchirappalli,5,Not Returned,,Own Website
ORD300239,2023-01-20,P010,The Icon,12000,7200,1,12000,7200,4800,CUST90911,26-35,Male,Bihar,Patna,4,Not Returned,,Flipkart
ORD300240,2023-01-21,P006,Zenith,5000,3000,1,5000,3000,2000,CUST40554,18-25,Male,Andhra Pradesh,Nellore,4,Not Returned,,Flipkart
ORD300241,2023-01-21,P006,Zenith,5000,3000,1,5000,3000,2000,CUST69429,26-35,Female,Delhi,New Delhi,4,Not Returned,,Myntra
ORD300242,2023-01-21,P002,Kinetic,1500,900,2,3000,1800,1200,CUST70844,26-35,Female,Maharashtra,Nashik,4,Not Returned,,Myntra
ORD300243,2023-01-21,P008,Tribute,7000,4200,1,7000,4200,2800,CUST91292,26-35,Male,Tamil Nadu,Tiruchirappalli,4,Not Returned,,Amazon
ORD300244,2023-01-21,P005,Elegance,4000,2400,1,4000,2400,1600,CUST23274,26-35,Female,Gujarat,Bhavnagar,5,Not Returned,,Myntra
ORD300245,2023-01-21,P001,vector,1000,600,1,1000,600,400,CUST95317,26-35,Male,Delhi,Delhi,5,Not Returned,,Amazon
ORD300246,2023-01-21,P003,Greenwich,2000,1200,1,2000,1200,800,CUST69516,26-35,Male,Tamil Nadu,Chennai,1,Not Returned,,Own Website
ORD300247,2023-01-21,P002,Kinetic,1500,900,1,1500,900,600,CUST53017,36-50,Male,Uttar Pradesh,Noida,5,Not Returned,,Flipkart
ORD300248,2023-01-21,P001,vector,1000,600,1,1000,600,400,CUST35228,36-50,Female,Karnataka,Belgaum,5,Not Returned,,Amazon
ORD300249,2023-01-21,P006,Zenith,5000,3000,1,5000,3000,2000,CUST23459,18-25,Male,Punjab,Amritsar,5,Not Returned,,Amazon
ORD300250,2023-01-21,P002,Kinetic,1500,900,1,1500,900,600,CUST88010,36-50,Male,Tamil Nadu,Chennai,5,Not Returned,,Myntra
ORD300251,2023-01-21,P001,vector,1000,600,1,1000,600,400,CUST85132,18-25,Male,Bihar,Gaya,2,Returned,Wrong Item,Flipkart
ORD300252,2023-01-21,P003,Greenwich,2000,1200,2,4000,2400,1600,CUST93540,26-35,Female,Punjab,Ludhiana,1,Not Returned,,Amazon
ORD300253,2023-01-22,P004,clarity,3000,1800,1,3000,1800,1200,CUST43591,36-50,Male,Uttar Pradesh,Noida,5,Not Returned,,Flipkart
ORD300254,2023-01-22,P004,clarity,3000,1800,3,9000,5400,3600,CUST65182,18-25,Male,Maharashtra,Nagpur,4,Not Returned,,Amazon
ORD300255,2023-01-22,P009,Imperial,9000,5400,1,9000,5400,3600,CUST91376,36-50,Male,Haryana,Karnal,4,Not Returned,,Myntra
ORD300256,2023-01-22,P005,Elegance,4000,2400,1,4000,2400,1600,CUST34369,50+,Female,Uttar Pradesh,Varanasi,4,Not Returned,,Flipkart
ORD300257,2023-01-22,P004,clarity,3000,1800,1,3000,1800,1200,CUST28045,26-35,Female,Maharashtra,Pune,4,Not Returned,,Flipkart
ORD300258,2023-01-22,P001,vector,1000,600,1,1000,600,400,CUST17928,26-35,Female,Uttar Pradesh,Lucknow,4,Not Returned,,Flipkart
ORD300259,2023-01-22,P002,Kinetic,1500,900,2,3000,1800,1200,CUST50850,26-35,Other,Uttar Pradesh,Kanpur,5,Not Returned,,Myntra
ORD300260,2023-01-22,P001,vector,1000,600,1,1000,600,400,CUST77256,26-35,Male,Delhi,Delhi,4,Not Returned,,Flipkart
ORD300261,2023-01-22,P008,Tribute,7000,4200,1,7000,4200,2800,CUST50788,26-35,Male,Uttar Pradesh,Agra,5,Not Returned,,Myntra
ORD300262,2023-01-22,P005,Elegance,4000,2400,1,4000,2400,1600,CUST29321,26-35,Male,Bihar,Gaya,5,Not Returned,,Flipkart
ORD300263,2023-01-23,P008,Tribute,7000,4200,1,7000,4200,2800,CUST50458,50+,Male,Tamil Nadu,Tiruchirappalli,5,Not Returned,,Amazon
ORD300264,2023-01-23,P002,Kinetic,1500,900,2,3000,1800,1200,CUST54944,26-35,Male,Telangana,Khammam,4,Not Returned,,Own Website
ORD300265,2023-01-23,P008,Tribute,7000,4200,1,7000,4200,2800,CUST58343,36-50,Female,Jharkhand,Jamshedpur,5,Not Returned,,Amazon
ORD300266,2023-01-23,P009,Imperial,9000,5400,1,9000,5400,3600,CUST17512,26-35,Female,Delhi,New Delhi,3,Returned,Defective,Own Website
ORD300267,2023-01-23,P001,vector,1000,600,1,1000,600,400,CUST76467,26-35,Female,Kerala,Thiruvananthapuram,3,Not Returned,,Amazon
ORD300268,2023-01-23,P004,clarity,3000,1800,2,6000,3600,2400,CUST17157,36-50,Male,Telangana,Khammam,4,Not Returned,,Amazon
ORD300269,2023-01-23,P007,Eclipse,6000,3600,2,12000,7200,4800,CUST55064,26-35,Male,Uttar Pradesh,Varanasi,3,Not Returned,,Myntra
ORD300270,2023-01-23,P006,Zenith,5000,3000,1,5000,3000,2000,CUST36263,50+,Female,Telangana,Warangal,4,Not Returned,,Amazon
ORD300271,2023-01-23,P006,Zenith,5000,3000,1,5000,3000,2000,CUST18965,36-50,Male,Uttar Pradesh,Kanpur,4,Not Returned,,Myntra
ORD300272,2023-01-23,P003,Greenwich,2000,1200,1,2000,1200,800,CUST34819,26-35,Male,Tamil Nadu,Madurai,4,Not Returned,,Amazon
ORD300273,2023-01-23,P006,Zenith,5000,3000,2,10000,6000,4000,CUST71263,36-50,Male,Andhra Pradesh,Nellore,5,Not Returned,,Own Website
ORD300274,2023-01-23,P006,Zenith,5000,3000,1,5000,3000,2000,CUST53403,36-50,Male,Telangana,Khammam,3,Not Returned,,Amazon
ORD300275,2023-01-24,P010,The Icon,12000,7200,1,12000,7200,4800,CUST49273,50+,Male,Rajasthan,Bikaner,4,Returned,Damaged in Transit,Own Website
ORD300276,2023-01-24,P003,Greenwich,2000,1200,2,4000,2400,1600,CUST53072,50+,Female,Maharashtra,Nashik,5,Not Returned,,Amazon
ORD300277,2023-01-24,P008,Tribute,7000,4200,1,7000,4200,2800,CUST23742,26-35,Male,West Bengal,Howrah,5,Not Returned,,Amazon
ORD300278,2023-01-24,P001,vector,1000,600,1,1000,600,400,CUST15530,26-35,Female,Tamil Nadu,Tiruchirappalli,4,Not Returned,,Amazon
ORD300279,2023-01-24,P009,Imperial,9000,5400,2,18000,10800,7200,CUST38757,18-25,Male,Bihar,Muzaffarpur,4,Not Returned,,Amazon
ORD300280,2023-01-24,P008,Tribute,7000,4200,1,7000,4200,2800,CUST93724,26-35,Male,Haryana,Gurgaon,4,Not Returned,,Myntra
ORD300281,2023-01-24,P005,Elegance,4000,2400,1,4000,2400,1600,CUST40182,36-50,Female,West Bengal,Howrah,3,Not Returned,,Flipkart
ORD300282,2023-01-24,P005,Elegance,4000,2400,1,4000,2400,1600,CUST91778,26-35,Female,Andhra Pradesh,Nellore,4,Not Returned,,Flipkart
ORD300283,2023-01-24,P006,Zenith,5000,3000,1,5000,3000,2000,CUST41328,26-35,Male,Uttar Pradesh,Kanpur,4,Not Returned,,Amazon
ORD300284,2023-01-25,P004,clarity,3000,1800,1,3000,1800,1200,CUST53452,26-35,Female,Rajasthan,Kota,5,Not Returned,,Amazon
ORD300285,2023-01-25,P002,Kinetic,1500,900,1,1500,900,600,CUST62469,26-35,Other,Uttar Pradesh,Kanpur,4,Returned,Color Mismatch,Amazon
ORD300286,2023-01-25,P004,clarity,3000,1800,1,3000,1800,1200,CUST10881,26-35,Male,Uttar Pradesh,Kanpur,4,Not Returned,,Amazon
ORD300287,2023-01-25,P002,Kinetic,1500,900,1,1500,900,600,CUST11296,26-35,Male,Andhra Pradesh,Guntur,3,Not Returned,,Amazon
ORD300288,2023-01-25,P010,The Icon,12000,7200,1,12000,7200,4800,CUST56908,26-35,Male,Maharashtra,Mumbai,3,Not Returned,,Own Website
ORD300289,2023-01-25,P004,clarity,3000,1800,1,3000,1800,1200,CUST82704,26-35,Male,Tamil Nadu,Chennai,5,Not Returned,,Flipkart
ORD300290,2023-01-25,P009,Imperial,9000,5400,1,9000,5400,3600,CUST28664,50+,Female,Kerala,Kochi,4,Not Returned,,Amazon
ORD300291,2023-01-26,P006,Zenith,5000,3000,1,5000,3000,2000,CUST35480,36-50,Male,Gujarat,Rajkot,4,Returned,Item Doesn't Fit,Amazon
ORD300292,2023-01-26,P004,clarity,3000,1800,1,3000,1800,1200,CUST57174,18-25,Male,Rajasthan,Bikaner,3,Not Returned,,Amazon
ORD300293,2023-01-26,P010,The Icon,12000,7200,1,12000,7200,4800,CUST13890,18-25,Female,Gujarat,Ahmedabad,4,Not Returned,,Own Website
ORD300294,2023-01-26,P006,Zenith,5000,3000,2,10000,6000,4000,CUST35929,18-25,Male,Bihar,Gaya,5,Not Returned,,Amazon
ORD300295,2023-01-26,P001,vector,1000,600,1,1000,600,400,CUST32825,18-25,Male,Gujarat,Vadodara,4,Not Returned,,Flipkart
ORD300296,2023-01-26,P003,Greenwich,2000,1200,1,2000,1200,800,CUST44340,26-35,Female,West Bengal,Howrah,4,Not Returned,,Amazon
ORD300297,2023-01-26,P003,Greenwich,2000,1200,1,2000,1200,800,CUST54540,36-50,Female,Kerala,Thiruvananthapuram,4,Not Returned,,Flipkart
ORD300298,2023-01-26,P003,Greenwich,2000,1200,1,2000,1200,800,CUST42239,36-50,Male,West Bengal,Asansol,4,Not Returned,,Amazon
ORD300299,2023-01-26,P004,clarity,3000,1800,1,3000,1800,1200,CUST35688,18-25,Female,Uttar Pradesh,Kanpur,5,Not Returned,,Flipkart
ORD300300,2023-01-26,P003,Greenwich,2000,1200,1,2000,1200,800,CUST33078,26-35,Male,West Bengal,Kolkata,4,Not Returned,,Amazon
ORD300301,2023-01-26,P010,The Icon,12000,7200,1,12000,7200,4800,CUST23263,18-25,Male,Telangana,Karimnagar,4,Not Returned,,Own Website
ORD300302,2023-01-26,P003,Greenwich,2000,1200,1,2000,1200,800,CUST59666,18-25,Female,Uttar Pradesh,Kanpur,2,Returned,Defective,Flipkart
ORD300303,2023-01-27,P003,Greenwich,2000,1200,2,4000,2400,1600,CUST54352,36-50,Male,Tamil Nadu,Chennai,3,Not Returned,,Myntra
ORD300304,2023-01-27,P010,The Icon,12000,7200,1,12000,7200,4800,CUST49986,26-35,Male,Karnataka,Mysuru,5,Not Returned,,Amazon
ORD300305,2023-01-27,P005,Elegance,4000,2400,1,4000,2400,1600,CUST41476,26-35,Male,Telangana,Nizamabad,5,Not Returned,,Amazon
ORD300306,2023-01-27,P001,vector,1000,600,1,1000,600,400,CUST58804,26-35,Male,Delhi,Delhi,4,Not Returned,,Amazon
ORD300307,2023-01-27,P004,clarity,3000,1800,1,3000,1800,1200,CUST32460,36-50,Female,Assam,Dibrugarh,4,Not Returned,,Flipkart
ORD300308,2023-01-27,P006,Zenith,5000,3000,1,5000,3000,2000,CUST25531,26-35,Male,Telangana,Hyderabad,4,Returned,Color Mismatch,Own Website
ORD300309,2023-01-27,P009,Imperial,9000,5400,1,9000,5400,3600,CUST27143,36-50,Male,Maharashtra,Pune,4,Not Returned,,Myntra
ORD300310,2023-01-27,P003,Greenwich,2000,1200,2,4000,2400,1600,CUST35124,50+,Male,Telangana,Warangal,5,Not Returned,,Own Website
ORD300311,2023-01-27,P005,Elegance,4000,2400,1,4000,2400,1600,CUST59570,26-35,Male,Andhra Pradesh,Kakinada,4,Not Returned,,Flipkart
ORD300312,2023-01-27,P005,Elegance,4000,2400,2,8000,4800,3200,CUST51674,36-50,Male,Kerala,Kozhikode,5,Not Returned,,Own Website
ORD300313,2023-01-27,P002,Kinetic,1500,900,1,1500,900,600,CUST93380,36-50,Male,Kerala,Thrissur,5,Not Returned,,Own Website
ORD300314,2023-01-27,P004,clarity,3000,1800,1,3000,1800,1200,CUST16054,26-35,Female,Maharashtra,Pune,4,Not Returned,,Myntra
ORD300315,2023-01-27,P006,Zenith,5000,3000,1,5000,3000,2000,CUST86981,26-35,Male,Andhra Pradesh,Kakinada,4,Not Returned,,Own Website
ORD300316,2023-01-27,P001,vector,1000,600,3,3000,1800,1200,CUST80184,18-25,Female,Tamil Nadu,Coimbatore,4,Not Returned,,Myntra
ORD300317,2023-01-28,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST29472,36-50,Female,West Bengal,Durgapur,5,Not Returned,,Flipkart
ORD300318,2023-01-28,P001,vector,1000,600,1,1000,600,400,CUST16980,18-25,Male,Karnataka,Mysuru,2,Returned,Damaged in Transit,Amazon
ORD300319,2023-01-28,P008,Tribute,7000,4200,2,14000,8400,5600,CUST26575,26-35,Male,Delhi,Delhi,2,Not Returned,,Flipkart
ORD300320,2023-01-28,P008,Tribute,7000,4200,1,7000,4200,2800,CUST20670,26-35,Male,Karnataka,Mysuru,2,Returned,Other,Amazon
ORD300321,2023-01-28,P008,Tribute,7000,4200,2,14000,8400,5600,CUST96966,26-35,Male,Tamil Nadu,Tiruchirappalli,4,Not Returned,,Flipkart
ORD300322,2023-01-28,P010,The Icon,12000,7200,1,12000,7200,4800,CUST18503,36-50,Male,Maharashtra,Thane,4,Not Returned,,Flipkart
ORD300323,2023-01-28,P005,Elegance,4000,2400,1,4000,2400,1600,CUST76665,36-50,Female,Uttar Pradesh,Kanpur,2,Not Returned,,Myntra
ORD300324,2023-01-28,P005,Elegance,4000,2400,1,4000,2400,1600,CUST94550,26-35,Male,Tamil Nadu,Tiruchirappalli,3,Not Returned,,Amazon
ORD300325,2023-01-28,P006,Zenith,5000,3000,1,5000,3000,2000,CUST59055,26-35,Male,Maharashtra,Thane,5,Not Returned,,Amazon
ORD300326,2023-01-28,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST70852,36-50,Male,Uttar Pradesh,Noida,5,Returned,Other,Amazon
ORD300327,2023-01-28,P003,Greenwich,2000,1200,1,2000,1200,800,CUST52182,36-50,Male,Andhra Pradesh,Visakhapatnam,5,Not Returned,,Own Website
ORD300328,2023-01-28,P003,Greenwich,2000,1200,2,4000,2400,1600,CUST78875,26-35,Female,Telangana,Karimnagar,3,Not Returned,,Myntra
ORD300329,2023-01-29,P001,vector,1000,600,1,1000,600,400,CUST74853,36-50,Female,Punjab,Patiala,5,Not Returned,,Myntra
ORD300330,2023-01-29,P003,Greenwich,2000,1200,1,2000,1200,800,CUST45171,26-35,Female,Maharashtra,Nashik,5,Not Returned,,Flipkart
ORD300331,2023-01-29,P004,clarity,3000,1800,1,3000,1800,1200,CUST62552,18-25,Female,Karnataka,Belgaum,4,Not Returned,,Flipkart
ORD300332,2023-01-29,P008,Tribute,7000,4200,2,14000,8400,5600,CUST95162,36-50,Male,Telangana,Khammam,4,Not Returned,,Flipkart
ORD300333,2023-01-29,P006,Zenith,5000,3000,1,5000,3000,2000,CUST37158,26-35,Female,Rajasthan,Jaipur,3,Not Returned,,Amazon
ORD300334,2023-01-29,P007,Eclipse,6000,3600,1,6000,3600,2400,CUST36607,18-25,Male,Karnataka,Mysuru,5,Not Returned,,Flipkart
ORD300335,2023-01-29,P002,Kinetic,1500,900,2,3000,1800,1200,CUST61891,18-25,Male,Tamil Nadu,Coimbatore,1,Returned,Other,Flipkart
ORD300336,2023-01-29,P004,clarity,3000,1800,1,3000,1800,1200,CUST50107,26-35,Female,Maharashtra,Pune,4,Not Returned,,Flipkart
ORD300337,2023-01-30,P006,Zenith,5000,3000,1,5000,3000,2000,CUST59425,50+,Male,Delhi,Delhi,5,Not Returned,,Amazon
ORD300338,2023-01-30,P007,Eclipse,6000,3600,2,12000,7200,4800,CUST30605,26-35,Female,Maharashtra,Thane,3,Not Returned,,Flipkart
ORD300339,2023-01-30,P003,Greenwich,2000,1200,1,2000,1200,800,CUST82161,50+,Female,West Bengal,Durgapur,1,Returned,Damaged in Transit,Amazon
ORD300340,2023-01-30,P009,Imperial,9000,5400,1,9000,5400,3600,CUST27606,26-35,Male,Karnataka,Bengaluru,5,Not Returned,,Amazon
ORD300341,2023-01-30,P002,Kinetic,1500,900,1,1500,900,600,CUST48672,50+,Female,Maharashtra,Mumbai,5,Not Returned,,Myntra
ORD300342,2023-01-30,P010,The Icon,12000,7200,1,12000,7200,4800,CUST78002,26-35,Male,Karnataka,Hubli,5,Not Returned,,Amazon
ORD300343,2023-01-30,P006,Zenith,5000,3000,1,5000,3000,2000,CUST40169,26-35,Male,Andhra Pradesh,Guntur,4,Not Returned,,Flipkart
ORD300344,2023-01-30,P002,Kinetic,1500,900,1,1500,900,600,CUST15392,36-50,Female,Telangana,Khammam,5,Not Returned,,Amazon
ORD300345,2023-01-30,P002,Kinetic,1500,900,1,1500,900,600,CUST77143,50+,Male,Maharashtra,Nashik,4,Not Returned,,Amazon
ORD300346,2023-01-30,P005,Elegance,4000,2400,1,4000,2400,1600,CUST69133,26-35,Male,Andhra Pradesh,Nellore,2,Returned,Damaged in Transit,Flipkart
ORD300347,2023-01-30,P001,vector,1000,600,1,1000,600,400,CUST66689,36-50,Other,Maharashtra,Nashik,4,Not Returned,,Myntra
ORD300348,2023-01-30,P009,Imperial,9000,5400,1,9000,5400,3600,CUST58170,50+,Female,Punjab,Patiala,5,Not Returned,,Own Website
ORD300349,2023-01-30,P005,Elegance,4000,2400,1,4000,2400,1600,CUST51552,26-35,Other,Maharashtra,Nashik,4,Not Returned,,Amazon
ORD300350,2023-01-30,P008,Tribute,7000,4200,2,14000,8400,5600,CUST60118,50+,Female,Delhi,Delhi,5,Not Returned,,Amazon
ORD300351,2023-01-30,P004,clarity,3000,1800,1,3000,1800,1200,CUST33536,18-25,Male,West Bengal,Kolkata,4,Not Returned,,Myntra
ORD300352,2023-01-30,P004,clarity,3000,1800,1,3000,1800,1200,CUST44815,26-35,Female,Madhya Pradesh,Indore,1,Returned,Other,Amazon
ORD300353,2023-01-30,P003,Greenwich,2000,1200,2,4000,2400,1600,CUST57067,18-25,Male,Karnataka,Bengaluru,5,Not Returned,,Flipkart
ORD300354,2023-01-30,P001,vector,1000,600,1,1000,600,400,CUST48603,18-25,Female,Assam,Guwahati,4,Not Returned,,Amazon
